id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
1445012	20020131	0	900000000000207008	210005	en	900000000000013009	Arrow, NOS	900000000000020002
1446013	20020131	1	900000000000207008	211009	en	900000000000013009	Norethandrolone preparation	900000000000020002
1446013	20170731	1	900000000000207008	211009	en	900000000000013009	Norethandrolone preparation	900000000000448009
1446013	20180731	0	900000000000207008	211009	en	900000000000013009	Norethandrolone preparation	900000000000448009
1447016	20020131	1	900000000000207008	212002	en	900000000000013009	Salmonella III arizonae 53:k:z	900000000000020002
1447016	20070731	1	900000000000207008	212002	en	900000000000013009	Salmonella III arizonae 53:k:z	900000000000017005
1448014	20020131	1	900000000000207008	213007	en	900000000000013009	Simian enterovirus 7	900000000000020002
1448014	20090131	1	900000000000207008	213007	en	900000000000013009	Simian enterovirus 7	900000000000017005
1449018	20020131	1	900000000000207008	214001	en	900000000000013009	Streptococcus mutans	900000000000020002
1449018	20070731	1	900000000000207008	214001	en	900000000000013009	Streptococcus mutans	900000000000017005
1450018	20020131	1	900000000000207008	215000	en	900000000000013009	Operative procedure on fingers	900000000000020002
1450018	20170731	1	900000000000207008	215000	en	900000000000013009	Operative procedure on fingers	900000000000448009
1451019	20020131	0	900000000000207008	215000	en	900000000000013009	Operative procedure on fingers, NOS	900000000000020002
1452014	20020131	1	900000000000207008	216004	en	900000000000013009	Delusion of persecution	900000000000020002
1452014	20170731	1	900000000000207008	216004	en	900000000000013009	Delusion of persecution	900000000000448009
1453016	20020131	1	900000000000207008	216004	en	900000000000013009	Paranoid delusion	900000000000020002
1453016	20150131	0	900000000000207008	216004	en	900000000000013009	Paranoid delusion	900000000000020002
1454010	20020131	1	900000000000207008	216004	en	900000000000013009	Paranoid reaction	900000000000020002
1454010	20170731	1	900000000000207008	216004	en	900000000000013009	Paranoid reaction	900000000000448009
1455011	20020131	1	900000000000207008	217008	en	900000000000013009	Blood group antigen IH	900000000000020002
1456012	20020131	1	900000000000207008	217008	en	900000000000013009	Blood group antigen HI	900000000000020002
1457015	20020131	1	900000000000207008	217008	en	900000000000013009	Blood group antigen IO	900000000000020002
1458013	20020131	1	900000000000207008	218003	en	900000000000013009	Ophidion holbrooki	900000000000017005
1459017	20020131	1	900000000000207008	218003	en	900000000000013009	Bank cusk-eel	900000000000020002
1459017	20170731	1	900000000000207008	218003	en	900000000000013009	Bank cusk-eel	900000000000448009
1460010	20020131	0	900000000000207008	219006	en	900000000000013009	Alcoholic beverage drinker	900000000000020002
1461014	20020131	0	900000000000207008	219006	en	900000000000013009	Alcoholic beverage drinker, NOS	900000000000020002
1462019	20020131	1	900000000000207008	219006	en	900000000000013009	Alcohol user	900000000000020002
1462019	20170731	1	900000000000207008	219006	en	900000000000013009	Alcohol user	900000000000448009
1463012	20020131	1	900000000000207008	220000	en	900000000000013009	Monoarthritis	900000000000020002
1463012	20170731	1	900000000000207008	220000	en	900000000000013009	Monoarthritis	900000000000448009
1464018	20020131	1	900000000000207008	220000	en	900000000000013009	Unspecified monoarthritis	900000000000020002
1464018	20170731	1	900000000000207008	220000	en	900000000000013009	Unspecified monoarthritis	900000000000448009
1465017	20020131	0	900000000000207008	220000	en	900000000000013009	Monoarthritis, NOS	900000000000020002
1466016	20020131	1	900000000000207008	221001	en	900000000000013009	Articular surface, phalanges, of fourth metacarpal bone	900000000000020002
1466016	20170731	1	900000000000207008	221001	en	900000000000013009	Articular surface, phalanges, of fourth metacarpal bone	900000000000448009
1467013	20020131	1	900000000000207008	222008	en	900000000000013009	Acute epiglottitis with obstruction	900000000000020002
1467013	20170731	1	900000000000207008	222008	en	900000000000013009	Acute epiglottitis with obstruction	900000000000448009
1468015	20020131	1	900000000000207008	223003	en	900000000000013009	Tumor of body of uterus affecting pregnancy	900000000000020002
1468015	20170731	1	900000000000207008	223003	en	900000000000013009	Tumor of body of uterus affecting pregnancy	900000000000448009
1469011	20020131	1	900000000000207008	223003	en	900000000000013009	Tumour of body of uterus affecting pregnancy	900000000000020002
1469011	20170731	1	900000000000207008	223003	en	900000000000013009	Tumour of body of uterus affecting pregnancy	900000000000448009
1471011	20020131	1	900000000000207008	225005	en	900000000000013009	Special care of patient with contagious disease	900000000000020002
1471011	20170731	1	900000000000207008	225005	en	900000000000013009	Special care of patient with contagious disease	900000000000448009
1472016	20020131	1	900000000000207008	226006	en	900000000000013009	Aedes luteocephalus	900000000000017005
1473014	20020131	1	900000000000207008	227002	en	900000000000013009	Canal of Hering	900000000000017005
1474015	20020131	1	900000000000207008	228007	en	900000000000013009	Lucio phenomenon	900000000000017005
1475019	20020131	1	900000000000207008	229004	en	900000000000013009	Accipiter gentilis	900000000000017005
1476018	20020131	1	900000000000207008	229004	en	900000000000013009	Goshawk	900000000000020002
1476018	20170731	1	900000000000207008	229004	en	900000000000013009	Goshawk	900000000000448009
1477010	20020131	1	900000000000207008	230009	en	900000000000013009	Miller operation, urethrovesical suspension	900000000000017005
1478017	20020131	1	900000000000207008	231008	en	900000000000013009	3-Hydroxyisobutyrate dehydrogenase	900000000000017005
1478017	20190131	0	900000000000207008	231008	en	900000000000013009	3-Hydroxyisobutyrate dehydrogenase	900000000000017005
1479013	20020131	1	900000000000207008	232001	en	900000000000013009	Congenital fold	900000000000020002
1479013	20170731	1	900000000000207008	232001	en	900000000000013009	Congenital fold	900000000000448009
1480011	20020131	0	900000000000207008	232001	en	900000000000013009	Congenital fold, NOS	900000000000020002
1481010	20020131	1	900000000000207008	233006	en	900000000000013009	Hepatocolic ligament	900000000000020002
1481010	20170731	1	900000000000207008	233006	en	900000000000013009	Hepatocolic ligament	900000000000448009
1482015	20020131	1	900000000000207008	234000	en	900000000000013009	Cyrnea colini	900000000000017005
1483013	20020131	1	900000000000207008	235004	en	900000000000013009	Superior labial artery	900000000000020002
1483013	20170731	1	900000000000207008	235004	en	900000000000013009	Superior labial artery	900000000000448009
1484019	20020131	1	900000000000207008	236003	en	900000000000013009	Incision of vein	900000000000020002
1484019	20170731	1	900000000000207008	236003	en	900000000000013009	Incision of vein	900000000000448009
1485018	20020131	0	900000000000207008	236003	en	900000000000013009	Incision of vein, NOS	900000000000020002
1486017	20020131	0	900000000000207008	236003	en	900000000000013009	Phlebotomy, NOS	900000000000020002
1487014	20020131	0	900000000000207008	236003	en	900000000000013009	Venotomy, NOS	900000000000020002
1488016	20020131	0	900000000000207008	236003	en	900000000000013009	Venesection, NOS	900000000000020002
1490015	20020131	0	900000000000207008	236003	en	900000000000013009	Venotomy	900000000000020002
1491016	20020131	0	900000000000207008	236003	en	900000000000013009	Venesection	900000000000020002
1492011	20020131	1	900000000000207008	237007	en	900000000000013009	Annona	900000000000017005
1493018	20020131	0	900000000000207008	237007	en	900000000000013009	Annona, NOS	900000000000020002
1494012	20020131	1	900000000000207008	238002	en	900000000000013009	Heptachlor	900000000000020002
1494012	20170731	1	900000000000207008	238002	en	900000000000013009	Heptachlor	900000000000448009
1495013	20020131	1	900000000000207008	239005	en	900000000000013009	Ophthalmologic	900000000000020002
1495013	20170731	1	900000000000207008	239005	en	900000000000013009	Ophthalmologic	900000000000448009
1496014	20020131	1	900000000000207008	240007	en	900000000000013009	Biopsy of scent gland	900000000000020002
1496014	20170731	1	900000000000207008	240007	en	900000000000013009	Biopsy of scent gland	900000000000448009
1497017	20020131	1	900000000000207008	241006	en	900000000000013009	Epilepsia partialis continua	900000000000020002
1497017	20170731	1	900000000000207008	241006	en	900000000000013009	Epilepsia partialis continua	900000000000448009
1498010	20020131	1	900000000000207008	241006	en	900000000000013009	Kojevnikov's epilepsy	900000000000017005
1498010	20140731	0	900000000000207008	241006	en	900000000000013009	Kojevnikov's epilepsy	900000000000017005
1499019	20020131	1	900000000000207008	242004	en	900000000000013009	Noninfectious jejunitis	900000000000020002
1499019	20170731	1	900000000000207008	242004	en	900000000000013009	Noninfectious jejunitis	900000000000448009
1500011	20020131	0	900000000000207008	242004	en	900000000000013009	Noninfectious jejunitis, NOS	900000000000020002
1501010	20020131	1	900000000000207008	243009	en	900000000000013009	Replacement of cerebral ventricular tube	900000000000020002
1501010	20170731	1	900000000000207008	243009	en	900000000000013009	Replacement of cerebral ventricular tube	900000000000448009
1502015	20020131	0	900000000000207008	244003	en	900000000000013009	Evans and Lloyd-Thomas syndrome	900000000000020002
1502015	20080731	1	900000000000207008	244003	en	900000000000013009	Evans and Lloyd-Thomas syndrome	900000000000017005
1503013	20020131	0	900000000000207008	244003	en	900000000000013009	Suspended heart syndrome	900000000000020002
1504019	20020131	1	900000000000207008	245002	en	900000000000013009	Division of nerve ganglion	900000000000020002
1504019	20170731	1	900000000000207008	245002	en	900000000000013009	Division of nerve ganglion	900000000000448009
1505018	20020131	0	900000000000207008	245002	en	900000000000013009	Division of nerve ganglion, NOS	900000000000020002
1506017	20020131	1	900000000000207008	246001	en	900000000000013009	Lateral vestibular nucleus	900000000000020002
1506017	20170731	1	900000000000207008	246001	en	900000000000013009	Lateral vestibular nucleus	900000000000448009
1507014	20020131	1	900000000000207008	247005	en	900000000000013009	Mesotympanum	900000000000020002
1507014	20170731	1	900000000000207008	247005	en	900000000000013009	Mesotympanum	900000000000448009
1508016	20020131	1	900000000000207008	248000	en	900000000000013009	Infectious bursal disease virus	900000000000020002
1508016	20170731	1	900000000000207008	248000	en	900000000000013009	Infectious bursal disease virus	900000000000448009
1509012	20020131	1	900000000000207008	248000	en	900000000000013009	Gumboro disease virus	900000000000017005
1510019	20020131	1	900000000000207008	249008	en	900000000000013009	Ryania	900000000000020002
1510019	20080731	1	900000000000207008	249008	en	900000000000013009	Ryania	900000000000017005
1511015	20020131	0	900000000000207008	249008	en	900000000000013009	Ryania, NOS	900000000000020002
1513017	20020131	1	900000000000207008	251007	en	900000000000013009	Pectoral region	900000000000020002
1513017	20170731	1	900000000000207008	251007	en	900000000000013009	Pectoral region	900000000000448009
1514011	20020131	1	900000000000207008	252000	en	900000000000013009	Acinetobacter johnsonii	900000000000017005
1515012	20020131	1	900000000000207008	253005	en	900000000000013009	Sycosis	900000000000020002
1515012	20170731	1	900000000000207008	253005	en	900000000000013009	Sycosis	900000000000448009
1516013	20020131	0	900000000000207008	253005	en	900000000000013009	Sycosis, NOS	900000000000020002
1517016	20020131	1	900000000000207008	254004	en	900000000000013009	Insect iridescent virus 11	900000000000020002
1517016	20090131	1	900000000000207008	254004	en	900000000000013009	Insect iridescent virus 11	900000000000017005
1518014	20020131	1	900000000000207008	255003	en	900000000000013009	Calcified nodule	900000000000020002
1518014	20170731	1	900000000000207008	255003	en	900000000000013009	Calcified nodule	900000000000448009
1519018	20020131	1	900000000000207008	256002	en	900000000000013009	Kupffer cell	900000000000017005
1520012	20020131	1	900000000000207008	257006	en	900000000000013009	Acne rosacea, erythematous telangiectatic type	900000000000020002
1520012	20170731	1	900000000000207008	257006	en	900000000000013009	Acne rosacea, erythematous telangiectatic type	900000000000448009
1521011	20020131	1	900000000000207008	258001	en	900000000000013009	Pseudoknuckle pad	900000000000020002
1521011	20170731	1	900000000000207008	258001	en	900000000000013009	Pseudoknuckle pad	900000000000448009
1522016	20020131	1	900000000000207008	259009	en	900000000000013009	Fibrous body	900000000000020002
1522016	20170731	1	900000000000207008	259009	en	900000000000013009	Fibrous body	900000000000448009
1523014	20020131	1	900000000000207008	259009	en	900000000000013009	Melon seed body	900000000000020002
1523014	20170731	1	900000000000207008	259009	en	900000000000013009	Melon seed body	900000000000448009
1524015	20020131	1	900000000000207008	260004	en	900000000000013009	Indigo bunting	900000000000020002
1524015	20170731	1	900000000000207008	260004	en	900000000000013009	Indigo bunting	900000000000448009
1525019	20020131	1	900000000000207008	261000	en	900000000000013009	Codeine phosphate	900000000000020002
1525019	20170731	1	900000000000207008	261000	en	900000000000013009	Codeine phosphate	900000000000448009
1526018	20020131	1	900000000000207008	262007	en	900000000000013009	Percutaneous aspiration of renal pelvis	900000000000020002
1526018	20170731	1	900000000000207008	262007	en	900000000000013009	Percutaneous aspiration of renal pelvis	900000000000448009
1528017	20020131	0	900000000000207008	263002	en	900000000000013009	Thoracic nerves, NOS	900000000000020002
1529013	20020131	1	900000000000207008	264008	en	900000000000013009	Blind hypertensive eye	900000000000020002
1529013	20170731	1	900000000000207008	264008	en	900000000000013009	Blind hypertensive eye	900000000000448009
1530015	20020131	1	900000000000207008	265009	en	900000000000013009	Retired procedure	900000000000020002
1530015	20170731	1	900000000000207008	265009	en	900000000000013009	Retired procedure	900000000000448009
1532011	20020131	1	900000000000207008	266005	en	900000000000013009	Right lower lobe of lung	900000000000020002
1532011	20170731	1	900000000000207008	266005	en	900000000000013009	Right lower lobe of lung	900000000000448009
1533018	20020131	0	900000000000207008	266005	en	900000000000013009	Right lower lobe of lung, NOS	900000000000020002
1534012	20020131	1	900000000000207008	267001	en	900000000000013009	Anal fistulectomy, multiple	900000000000020002
1534012	20170731	1	900000000000207008	267001	en	900000000000013009	Anal fistulectomy, multiple	900000000000448009
1535013	20020131	1	900000000000207008	268006	en	900000000000013009	Lycosa tarentula	900000000000017005
1536014	20020131	1	900000000000207008	268006	en	900000000000013009	European tarantula	900000000000017005
1537017	20020131	1	900000000000207008	268006	en	900000000000013009	European wolf spider	900000000000017005
1538010	20020131	1	900000000000207008	269003	en	900000000000013009	Theileria sergenti	900000000000017005
1539019	20020131	1	900000000000207008	270002	en	900000000000013009	Female first cousin	900000000000020002
1539019	20170731	1	900000000000207008	270002	en	900000000000013009	Female first cousin	900000000000448009
1540017	20020131	1	900000000000207008	271003	en	900000000000013009	Bone plate	900000000000020002
1540017	20170731	1	900000000000207008	271003	en	900000000000013009	Bone plate	900000000000448009
1541018	20020131	1	900000000000207008	271003	en	900000000000013009	Plate	900000000000020002
1541018	20170731	1	900000000000207008	271003	en	900000000000013009	Plate	900000000000448009
1542013	20020131	1	900000000000207008	272005	en	900000000000013009	Superior articular process of lumbar vertebra	900000000000020002
1542013	20170731	1	900000000000207008	272005	en	900000000000013009	Superior articular process of lumbar vertebra	900000000000448009
1543015	20020131	0	900000000000207008	272005	en	900000000000013009	Superior articular process of lumbar vertebra, NOS	900000000000020002
1544014	20020131	0	900000000000207008	272005	en	900000000000013009	Cranial articular process of lumbar vertebra, NOS	900000000000020002
1545010	20020131	1	900000000000207008	272005	en	900000000000013009	Cranial articular process of lumbar vertebra	900000000000020002
1545010	20170731	1	900000000000207008	272005	en	900000000000013009	Cranial articular process of lumbar vertebra	900000000000448009
1546011	20020131	1	900000000000207008	273000	en	900000000000013009	Lateral myocardium	900000000000020002
1546011	20170731	1	900000000000207008	273000	en	900000000000013009	Lateral myocardium	900000000000448009
1548012	20020131	0	900000000000207008	274006	en	900000000000013009	Crushing injury of ankle and foot excluding toes	900000000000020002
1549016	20020131	1	900000000000207008	275007	en	900000000000013009	Noturus placidus	900000000000017005
1550016	20020131	1	900000000000207008	275007	en	900000000000013009	Neosho madtom	900000000000017005
1551017	20020131	1	900000000000207008	276008	en	900000000000013009	Poisoning by oxytocin	900000000000020002
1551017	20170731	1	900000000000207008	276008	en	900000000000013009	Poisoning by oxytocin	900000000000448009
1552012	20020131	1	900000000000207008	277004	en	900000000000013009	Antbird	900000000000017005
1553019	20020131	0	900000000000207008	277004	en	900000000000013009	Antbird, NOS	900000000000020002
1554013	20020131	0	900000000000207008	278009	en	900000000000013009	Epidural injection of neurolytic substance, lumbar	900000000000020002
1554013	20080731	1	900000000000207008	278009	en	900000000000013009	Epidural injection of neurolytic substance, lumbar	900000000000020002
1554013	20170731	1	900000000000207008	278009	en	900000000000013009	Epidural injection of neurolytic substance, lumbar	900000000000448009
1555014	20020131	1	900000000000207008	279001	en	900000000000013009	Senile myocarditis	900000000000020002
1555014	20170731	1	900000000000207008	279001	en	900000000000013009	Senile myocarditis	900000000000448009
1556010	20020131	1	900000000000207008	280003	en	900000000000013009	Salmonella limete	900000000000020002
1556010	20030731	1	900000000000207008	280003	en	900000000000013009	Salmonella limete	900000000000017005
1556010	20050731	0	900000000000207008	280003	en	900000000000013009	Salmonella limete	900000000000017005
1557018	20020131	1	900000000000207008	281004	en	900000000000013009	Dementia associated with alcoholism	900000000000020002
1557018	20170731	1	900000000000207008	281004	en	900000000000013009	Dementia associated with alcoholism	900000000000448009
1558011	20020131	1	900000000000207008	281004	en	900000000000013009	Alcohol-induced persisting dementia	900000000000020002
1558011	20170731	1	900000000000207008	281004	en	900000000000013009	Alcohol-induced persisting dementia	900000000000448009
1559015	20020131	1	900000000000207008	282006	en	900000000000013009	Acute myocardial infarction of basal-lateral wall	900000000000020002
1559015	20170731	1	900000000000207008	282006	en	900000000000013009	Acute myocardial infarction of basal-lateral wall	900000000000448009
1560013	20020131	1	900000000000207008	283001	en	900000000000013009	Central axillary lymph node	900000000000020002
1560013	20170731	1	900000000000207008	283001	en	900000000000013009	Central axillary lymph node	900000000000448009
1561012	20020131	1	900000000000207008	284007	en	900000000000013009	Flexor tendon and tendon sheath of fourth toe	900000000000020002
1561012	20170131	0	900000000000207008	284007	en	900000000000013009	Flexor tendon and tendon sheath of fourth toe	900000000000020002
1562017	20020131	1	900000000000207008	285008	en	900000000000013009	Incision and drainage of vulva	900000000000020002
1562017	20170731	1	900000000000207008	285008	en	900000000000013009	Incision and drainage of vulva	900000000000448009
1563010	20020131	1	900000000000207008	286009	en	900000000000013009	Czechs	900000000000017005
1563010	20170131	0	900000000000207008	286009	en	900000000000013009	Czechs	900000000000017005
1564016	20020131	1	900000000000207008	287000	en	900000000000013009	Air receiver	900000000000020002
1564016	20170731	1	900000000000207008	287000	en	900000000000013009	Air receiver	900000000000448009
1565015	20020131	0	900000000000207008	288005	en	900000000000013009	Cognition	900000000000020002
1566019	20020131	0	900000000000207008	288005	en	900000000000013009	Cognition, NOS	900000000000020002
1567011	20020131	1	900000000000207008	289002	en	900000000000013009	Metacarpophalangeal joint of index finger	900000000000020002
1567011	20170731	1	900000000000207008	289002	en	900000000000013009	Metacarpophalangeal joint of index finger	900000000000448009
1568018	20020131	1	900000000000207008	290006	en	900000000000013009	Melnick-Fraser syndrome	900000000000017005
1569014	20020131	1	900000000000207008	290006	en	900000000000013009	Branchio-oto-renal syndrome	900000000000017005
1569014	20200731	1	900000000000207008	290006	en	900000000000013009	Branchio-oto-renal syndrome	900000000000448009
1570010	20020131	1	900000000000207008	290006	en	900000000000013009	BOR syndrome	900000000000017005
1571014	20020131	1	900000000000207008	291005	en	900000000000013009	Atomizer	900000000000020002
1571014	20170731	1	900000000000207008	291005	en	900000000000013009	Atomizer	900000000000448009
1572019	20020131	0	900000000000207008	291005	en	900000000000013009	Atomizer, NOS	900000000000020002
1573012	20020131	1	900000000000207008	292003	en	900000000000013009	EEG finding	900000000000017005
1574018	20020131	0	900000000000207008	292003	en	900000000000013009	EEG finding, NOS	900000000000020002
1575017	20020131	1	900000000000207008	293008	en	900000000000013009	Satellite	900000000000020002
1575017	20170731	1	900000000000207008	293008	en	900000000000013009	Satellite	900000000000448009
1576016	20020131	0	900000000000207008	293008	en	900000000000013009	Daughter	900000000000020002
1577013	20020131	1	900000000000207008	294002	en	900000000000013009	Excisional biopsy of joint structure of spine	900000000000020002
1577013	20170731	1	900000000000207008	294002	en	900000000000013009	Excisional biopsy of joint structure of spine	900000000000448009
1578015	20020131	1	900000000000207008	295001	en	900000000000013009	Nonexcisional destruction of cyst of ciliary body	900000000000020002
1578015	20170731	1	900000000000207008	295001	en	900000000000013009	Nonexcisional destruction of cyst of ciliary body	900000000000448009
1579011	20020131	1	900000000000207008	296000	en	900000000000013009	Coumachlor	900000000000017005
1580014	20020131	1	900000000000207008	297009	en	900000000000013009	Acute myringitis	900000000000020002
1580014	20170731	1	900000000000207008	297009	en	900000000000013009	Acute myringitis	900000000000448009
1581013	20020131	0	900000000000207008	297009	en	900000000000013009	Acute myringitis, NOS	900000000000020002
1582018	20020131	0	900000000000207008	297009	en	900000000000013009	Acute tympanitis, NOS	900000000000020002
1583011	20020131	1	900000000000207008	297009	en	900000000000013009	Acute tympanitis	900000000000020002
1583011	20170731	1	900000000000207008	297009	en	900000000000013009	Acute tympanitis	900000000000448009
1584017	20020131	1	900000000000207008	298004	en	900000000000013009	Repair of ectropion by blepharoplasty	900000000000020002
1584017	20170731	1	900000000000207008	298004	en	900000000000013009	Repair of ectropion by blepharoplasty	900000000000448009
1585016	20020131	0	900000000000207008	298004	en	900000000000013009	Repair of ectropion with lid reconstruction	900000000000020002
1586015	20020131	0	900000000000207008	298004	en	900000000000013009	V-Y operation for ectropion	900000000000020002
1587012	20020131	0	900000000000207008	298004	en	900000000000013009	Kuhnt-Szymanowski operation	900000000000020002
1588019	20020131	1	900000000000207008	299007	en	900000000000013009	Paraffinoma of skin	900000000000020002
1588019	20170731	1	900000000000207008	299007	en	900000000000013009	Paraffinoma of skin	900000000000448009
1589010	20020131	0	900000000000207008	299007	en	900000000000013009	Paraffinoma of skin, NOS	900000000000020002
1590018	20020131	1	900000000000207008	299007	en	900000000000013009	Lipid granuloma of skin caused by mineral oil	900000000000020002
1590018	20170731	1	900000000000207008	299007	en	900000000000013009	Lipid granuloma of skin caused by mineral oil	900000000000448009
1590018	20200731	0	900000000000207008	299007	en	900000000000013009	Lipid granuloma of skin caused by mineral oil	900000000000448009
1591019	20020131	1	900000000000207008	300004	en	900000000000013009	Miniature schnauzer	900000000000020002
1591019	20090131	1	900000000000207008	300004	en	900000000000013009	Miniature schnauzer	900000000000017005
1592014	20020131	1	900000000000207008	301000	en	900000000000013009	Fifth metatarsal bone	900000000000020002
1592014	20170731	1	900000000000207008	301000	en	900000000000013009	Fifth metatarsal bone	900000000000448009
1593016	20020131	0	900000000000207008	301000	en	900000000000013009	Fifth metatarsal bone, NOS	900000000000020002
1594010	20020131	1	900000000000207008	302007	en	900000000000013009	Spiramycin	900000000000020002
1594010	20170731	1	900000000000207008	302007	en	900000000000013009	Spiramycin	900000000000448009
1594010	20180731	0	900000000000207008	302007	en	900000000000013009	Spiramycin	900000000000448009
1595011	20020131	1	900000000000207008	303002	en	900000000000013009	Apoplectic pancreatitis	900000000000020002
1595011	20170731	1	900000000000207008	303002	en	900000000000013009	Apoplectic pancreatitis	900000000000448009
1597015	20020131	1	900000000000207008	305009	en	900000000000013009	Malaclemys	900000000000017005
1598013	20020131	0	900000000000207008	305009	en	900000000000013009	Malaclemys, NOS	900000000000020002
1599017	20020131	1	900000000000207008	305009	en	900000000000013009	Diamondback terrapin	900000000000020002
1599017	20170731	1	900000000000207008	305009	en	900000000000013009	Diamondback terrapin	900000000000448009
1600019	20020131	1	900000000000207008	306005	en	900000000000013009	Echography of kidney	900000000000020002
1600019	20170731	1	900000000000207008	306005	en	900000000000013009	Echography of kidney	900000000000448009
1601015	20020131	0	900000000000207008	306005	en	900000000000013009	Echography of kidney, NOS	900000000000020002
1602010	20020131	0	900000000000207008	306005	en	900000000000013009	Ultrasound of kidney, NOS	900000000000020002
1603017	20020131	1	900000000000207008	306005	en	900000000000013009	Ultrasound of kidney	900000000000020002
1603017	20170731	1	900000000000207008	306005	en	900000000000013009	Ultrasound of kidney	900000000000448009
1604011	20020131	1	900000000000207008	307001	en	900000000000013009	Retired procedure	900000000000020002
1604011	20170731	1	900000000000207008	307001	en	900000000000013009	Retired procedure	900000000000448009
1605012	20020131	1	900000000000207008	308006	en	900000000000013009	Pearly penile papules	900000000000020002
1605012	20170731	1	900000000000207008	308006	en	900000000000013009	Pearly penile papules	900000000000448009
1606013	20020131	1	900000000000207008	308006	en	900000000000013009	Penile papules	900000000000020002
1606013	20170731	1	900000000000207008	308006	en	900000000000013009	Penile papules	900000000000448009
1607016	20020131	1	900000000000207008	309003	en	900000000000013009	Pasteurella multocida bacterin	900000000000020002
1607016	20070731	1	900000000000207008	309003	en	900000000000013009	Pasteurella multocida bacterin	900000000000017005
1607016	20140131	1	900000000000207008	309003	en	900000000000013009	Pasteurella multocida bacterin	900000000000020002
1607016	20170731	1	900000000000207008	309003	en	900000000000013009	Pasteurella multocida bacterin	900000000000448009
1608014	20020131	1	900000000000207008	310008	en	900000000000013009	Boil of penis	900000000000020002
1608014	20170731	1	900000000000207008	310008	en	900000000000013009	Boil of penis	900000000000448009
1609018	20020131	1	900000000000207008	311007	en	900000000000013009	Plantar surface of great toe	900000000000020002
1609018	20170731	1	900000000000207008	311007	en	900000000000013009	Plantar surface of great toe	900000000000448009
1610011	20020131	1	900000000000207008	312000	en	900000000000013009	Salmonella amba	900000000000020002
1610011	20030731	0	900000000000207008	312000	en	900000000000013009	Salmonella amba	900000000000020002
1611010	20020131	1	900000000000207008	313005	en	900000000000013009	Déjà vu	900000000000020002
1611010	20170731	1	900000000000207008	313005	en	900000000000013009	Déjà vu	900000000000448009
1612015	20020131	0	900000000000207008	313005	en	900000000000013009	Deja vu	900000000000017005
1613013	20020131	1	900000000000207008	314004	en	900000000000013009	Eimeria lagopodi	900000000000017005
1614019	20020131	1	900000000000207008	315003	en	900000000000013009	Skin of umbilicus	900000000000020002
1614019	20170731	1	900000000000207008	315003	en	900000000000013009	Skin of umbilicus	900000000000448009
1615018	20020131	1	900000000000207008	316002	en	900000000000013009	Partial dacryocystectomy	900000000000020002
1615018	20170731	1	900000000000207008	316002	en	900000000000013009	Partial dacryocystectomy	900000000000448009
1616017	20020131	1	900000000000207008	317006	en	900000000000013009	Reactive hypoglycemia	900000000000020002
1616017	20170731	1	900000000000207008	317006	en	900000000000013009	Reactive hypoglycemia	900000000000448009
1617014	20020131	1	900000000000207008	317006	en	900000000000013009	Hypoglycemic reaction	900000000000020002
1617014	20170731	1	900000000000207008	317006	en	900000000000013009	Hypoglycemic reaction	900000000000448009
1618016	20020131	1	900000000000207008	317006	en	900000000000013009	Hypoglycaemic reaction	900000000000020002
1618016	20170731	1	900000000000207008	317006	en	900000000000013009	Hypoglycaemic reaction	900000000000448009
1619012	20020131	1	900000000000207008	318001	en	900000000000013009	Cardiac impression of liver	900000000000020002
1619012	20170731	1	900000000000207008	318001	en	900000000000013009	Cardiac impression of liver	900000000000448009
1620018	20020131	1	900000000000207008	319009	en	900000000000013009	Hysteroscopy	900000000000020002
1620018	20170731	1	900000000000207008	319009	en	900000000000013009	Hysteroscopy	900000000000448009
1621019	20020131	0	900000000000207008	319009	en	900000000000013009	Hysteroscopy, NOS	900000000000020002
1622014	20020131	0	900000000000207008	319009	en	900000000000013009	Endoscopy of uterus	900000000000020002
1623016	20020131	0	900000000000207008	319009	en	900000000000013009	Endoscopic examination of uterus	900000000000020002
1624010	20020131	1	900000000000207008	320003	en	900000000000013009	Cervical dilatation, 1cm	900000000000020002
1624010	20170731	1	900000000000207008	320003	en	900000000000013009	Cervical dilatation, 1cm	900000000000448009
1625011	20020131	1	900000000000207008	321004	en	900000000000013009	Retired procedure	900000000000020002
1625011	20170731	1	900000000000207008	321004	en	900000000000013009	Retired procedure	900000000000448009
1626012	20020131	1	900000000000207008	322006	en	900000000000013009	Octylphenoxy P.H. ethanol	900000000000020002
1628013	20020131	1	900000000000207008	324007	en	900000000000013009	Plaster ulcer	900000000000020002
1628013	20170731	1	900000000000207008	324007	en	900000000000013009	Plaster ulcer	900000000000448009
1629017	20020131	1	900000000000207008	325008	en	900000000000013009	Eimeria bovis	900000000000017005
1630010	20020131	1	900000000000207008	326009	en	900000000000013009	Aerodrome construction engineer	900000000000020002
1630010	20170731	1	900000000000207008	326009	en	900000000000013009	Aerodrome construction engineer	900000000000448009
1631014	20020131	1	900000000000207008	327000	en	900000000000013009	^76^Arsenic	900000000000017005
1631014	20180731	0	900000000000207008	327000	en	900000000000013009	^76^Arsenic	900000000000017005
1632019	20020131	1	900000000000207008	328005	en	900000000000013009	Follicular papule	900000000000020002
1632019	20170731	1	900000000000207008	328005	en	900000000000013009	Follicular papule	900000000000448009
